"TMSTAMP","RECNBR","batt_volt_Avg","lightbar","run_number","TMSTAMP","RECNBR","batt_volt_Avg","quantum_34121_Avg","Sun8004_Avg.1.","Sun8004_Avg.2."
"2019-01-22 11:35:48",1917,12.38943,96.08438,189,"2019-01-22 11:35:48",10434,11.38643,1160.857,1180.566,937.6581
"2019-01-22 11:35:49",1918,12.39497,148.494,189,"2019-01-22 11:35:49",10435,11.39197,1174.379,1195.854,941.7349
"2019-01-22 11:35:50",1919,12.38943,189.985,189,"2019-01-22 11:35:50",10436,11.38643,1189.982,1210.802,945.8116
"2019-01-22 11:35:51",1920,12.38943,193.2606,189,"2019-01-22 11:35:51",10437,11.38643,1220.148,1247.493,952.6063
"2019-01-22 11:36:00",1921,12.39497,15.28615,190,"2019-01-22 11:36:00",10446,11.38643,2401.809,2491.249,1017.155
"2019-01-22 11:36:01",1922,12.39497,21.83736,190,"2019-01-22 11:36:01",10447,11.38643,2534.953,2503.139,1024.629
"2019-01-22 11:36:02",1923,12.39497,26.20483,190,"2019-01-22 11:36:02",10448,11.39197,2649.375,2503.139,1029.385
"2019-01-22 11:36:03",1924,12.38943,31.66417,190,"2019-01-22 11:36:03",10449,11.38643,2865.735,2503.139,1036.18
"2019-01-22 11:36:04",1925,12.39497,41.49098,190,"2019-01-22 11:36:04",10450,11.38643,2845.971,2503.139,1041.616
"2019-01-22 11:36:05",1926,12.38943,68.78768,190,"2019-01-22 11:36:05",10451,11.39197,2982.237,2503.139,1047.052
"2019-01-22 11:36:06",1927,12.38943,113.5543,190,"2019-01-22 11:36:06",10452,11.39197,3012.403,2503.139,1049.769
"2019-01-22 11:36:07",1928,12.38943,200.9037,190,"2019-01-22 11:36:07",10453,11.38643,2973.916,2503.139,1051.128
"2019-01-22 11:36:08",1929,12.38943,256.589,190,"2019-01-22 11:36:08",10454,11.38643,2965.594,2503.139,1052.487
"2019-01-22 11:36:09",1930,12.38943,387.6131,190,"2019-01-22 11:36:09",10455,11.3809,2974.956,2503.139,1054.526
"2019-01-22 11:36:22",1931,12.39497,29.47945,191,"2019-01-22 11:36:22",10468,11.38643,1934.761,2044.502,1034.821
"2019-01-22 11:36:23",1932,12.39497,30.57128,191,"2019-01-22 11:36:23",10469,11.39197,1680.954,1819.6,1030.065
"2019-01-22 11:36:24",1933,12.39497,49.13241,191,"2019-01-22 11:36:24",10470,11.38643,1562.372,1586.545,1024.629
"2019-01-22 11:36:25",1934,12.39497,32.75494,191,"2019-01-22 11:36:25",10471,11.38643,1521.804,1540.001,1023.95
"2019-01-22 11:36:26",1935,12.39497,38.2141,191,"2019-01-22 11:36:26",10472,11.38643,1481.237,1482.587,1021.232
"2019-01-22 11:36:27",1936,12.38943,221.6418,191,"2019-01-22 11:36:27",10473,11.38643,1445.87,1447.595,1018.514
"2019-01-22 11:36:28",1937,12.38943,101.5403,191,"2019-01-22 11:36:28",10474,11.38643,1424.026,1416.679,1017.155
"2019-01-22 11:36:29",1938,12.38943,272.9578,191,"2019-01-22 11:36:29",10475,11.38643,1425.066,1407.846,1015.796
"2019-01-22 11:36:30",1939,12.38943,766.4656,191,"2019-01-22 11:36:30",10476,11.39197,1433.388,1411.243,1014.437
"2019-01-22 11:36:31",1940,12.38943,1382.258,191,"2019-01-22 11:36:31",10477,11.38643,1461.473,1442.499,1013.078
"2019-01-22 11:36:41",1941,12.39497,29.47945,192,"2019-01-22 11:36:41",10487,11.39197,1467.723,1442.499,998.1305
"2019-01-22 11:36:42",1942,12.39497,32.75494,192,"2019-01-22 11:36:42",10488,11.39197,1550.939,1528.111,998.1305
"2019-01-22 11:36:43",1943,12.39497,34.9386,192,"2019-01-22 11:36:43",10489,11.39197,1543.658,1558.687,998.1305
"2019-01-22 11:36:44",1944,12.39497,32.75494,192,"2019-01-22 11:36:44",10490,11.38644,1528.055,1532.868,996.7715
"2019-01-22 11:36:45",1945,12.39497,51.31607,192,"2019-01-22 11:36:45",10491,11.38644,1518.693,1526.752,995.4127
"2019-01-22 11:36:46",1946,12.39497,96.08115,192,"2019-01-22 11:36:46",10492,11.38644,1574.864,1565.482,995.4127
"2019-01-22 11:36:47",1947,12.39497,131.0198,192,"2019-01-22 11:36:47",10493,11.38644,1661.201,1658.568,995.4127
"2019-01-22 11:36:48",1948,12.39497,221.6418,192,"2019-01-22 11:36:48",10494,11.38644,1652.879,1679.631,995.4127
"2019-01-22 11:36:49",1949,12.38943,432.3652,192,"2019-01-22 11:36:49",10495,11.38644,1646.638,1678.952,995.4127
"2019-01-22 11:36:50",1950,12.39497,580.8542,192,"2019-01-22 11:36:50",10496,11.39197,1600.869,1634.107,994.0537
"2019-01-22 11:37:00",1951,12.39497,28.38762,193,"2019-01-22 11:37:00",10506,11.38644,1154.623,1159.163,975.0287
"2019-01-22 11:37:01",1952,12.39497,28.38762,193,"2019-01-22 11:37:01",10507,11.38644,1152.542,1155.766,973.6699
"2019-01-22 11:37:02",1953,12.39497,25.11212,193,"2019-01-22 11:37:02",10508,11.38644,1142.141,1148.971,972.3109
"2019-01-22 11:37:03",1954,12.39497,62.23439,193,"2019-01-22 11:37:03",10509,11.38644,1127.578,1135.042,969.2534
"2019-01-22 11:37:04",1955,12.38943,148.4891,193,"2019-01-22 11:37:04",10510,11.38644,1113.015,1114.319,966.8752
"2019-01-22 11:37:05",1956,12.38943,176.8767,193,"2019-01-22 11:37:05",10511,11.38644,1100.532,1101.409,963.4779
"2019-01-22 11:37:06",1957,12.39497,223.8254,193,"2019-01-22 11:37:06",10512,11.38644,1089.09,1085.781,959.4011
"2019-01-22 11:37:07",1958,12.38943,315.5392,193,"2019-01-22 11:37:07",10513,11.38644,1078.688,1073.551,956.6833
"2019-01-22 11:37:08",1959,12.38943,555.7421,193,"2019-01-22 11:37:08",10514,11.38644,1069.326,1062.679,953.9654
"2019-01-22 11:37:09",1960,12.38943,432.3652,193,"2019-01-22 11:37:09",10515,11.38644,1062.045,1049.09,948.5297
"2019-01-22 11:37:18",1961,12.39497,26.20413,194,"2019-01-22 11:37:18",10524,11.39197,1019.397,977.7466,914.5566
"2019-01-22 11:37:19",1962,12.39497,25.11229,194,"2019-01-22 11:37:19",10525,11.38644,1017.316,974.3493,910.4798
"2019-01-22 11:37:20",1963,12.39497,21.83677,194,"2019-01-22 11:37:20",10526,11.38644,1014.196,974.3493,907.762
"2019-01-22 11:37:21",1964,12.38943,33.847,194,"2019-01-22 11:37:21",10527,11.39197,1012.115,974.3493,903.6852
"2019-01-22 11:37:22",1965,12.39497,78.61239,194,"2019-01-22 11:37:22",10528,11.38644,1008.995,973.6699,900.9673
"2019-01-22 11:37:23",1966,12.39497,110.2757,194,"2019-01-22 11:37:23",10529,11.38644,1006.914,974.689,898.2495
"2019-01-22 11:37:24",1967,12.38943,146.3064,194,"2019-01-22 11:37:24",10530,11.38644,1004.834,974.3493,894.1727
"2019-01-22 11:37:25",1968,12.38943,193.2554,194,"2019-01-22 11:37:25",10531,11.39197,1002.754,974.3493,891.4549
"2019-01-22 11:37:26",1969,12.38943,204.1738,194,"2019-01-22 11:37:26",10532,11.38644,1001.713,972.9904,886.0192
"2019-01-22 11:37:27",1970,12.38943,195.4391,194,"2019-01-22 11:37:27",10533,11.39197,999.633,972.3109,883.3013
"2019-01-22 11:37:42",1971,12.39497,24.02045,195,"2019-01-22 11:37:42",10548,11.38644,1031.879,1021.572,840.4952
"2019-01-22 11:37:43",1972,12.39497,21.83677,195,"2019-01-22 11:37:43",10549,11.38644,1031.879,1022.931,838.1171
"2019-01-22 11:37:44",1973,12.39497,16.37758,195,"2019-01-22 11:37:44",10550,11.38644,1032.919,1026.668,835.0594
"2019-01-22 11:37:45",1974,12.39497,18.56126,195,"2019-01-22 11:37:45",10551,11.38644,1029.799,1026.668,833.7006
"2019-01-22 11:37:46",1975,12.39497,15.28574,195,"2019-01-22 11:37:46",10552,11.39197,1022.517,1019.194,831.6622
"2019-01-22 11:37:47",1976,12.38943,29.47964,195,"2019-01-22 11:37:47",10553,11.38644,1017.316,1015.797,828.2648
"2019-01-22 11:37:48",1977,12.38943,74.24503,195,"2019-01-22 11:37:48",10554,11.38644,1014.196,1013.758,827.2457
"2019-01-22 11:37:49",1978,12.38943,107.0002,195,"2019-01-22 11:37:49",10555,11.38644,1014.196,1013.079,824.188
"2019-01-22 11:37:50",1979,12.39497,140.8472,195,"2019-01-22 11:37:50",10556,11.38644,1013.156,1013.079,821.4702
"2019-01-22 11:37:51",1980,12.38943,136.4798,195,"2019-01-22 11:37:51",10557,11.38644,1011.075,1010.361,818.7524
"2019-01-22 11:38:03",1981,12.39497,19.6531,196,"2019-01-22 11:38:03",10569,11.38644,1026.683,1016.476,795.311
"2019-01-22 11:38:04",1982,12.39497,17.46942,196,"2019-01-22 11:38:04",10570,11.38644,1031.884,1021.912,794.2919
"2019-01-22 11:38:05",1983,12.38943,17.46942,196,"2019-01-22 11:38:05",10571,11.39197,1038.126,1027.348,792.9329
"2019-01-22 11:38:06",1984,12.39497,15.28574,196,"2019-01-22 11:38:06",10572,11.39197,1043.327,1033.463,790.8945
"2019-01-22 11:38:07",1985,12.39497,15.28574,196,"2019-01-22 11:38:07",10573,11.38644,1046.447,1034.142,788.8561
"2019-01-22 11:38:08",1986,12.39497,16.37758,196,"2019-01-22 11:38:08",10574,11.38644,1050.608,1038.219,788.8561
"2019-01-22 11:38:09",1987,12.39497,19.6531,196,"2019-01-22 11:38:09",10575,11.38644,1054.769,1040.937,785.4589
"2019-01-22 11:38:10",1988,12.39497,55.68377,196,"2019-01-22 11:38:10",10576,11.38644,1066.211,1049.77,784.4396
"2019-01-22 11:38:11",1989,12.38943,92.80629,196,"2019-01-22 11:38:11",10577,11.38644,1078.694,1064.039,783.4205
"2019-01-22 11:38:12",1990,12.38943,88.43893,196,"2019-01-22 11:38:12",10578,11.38644,1091.176,1074.23,782.0615
"2019-01-22 11:38:22",1991,12.39497,15.28582,197,"2019-01-22 11:38:22",10588,11.38644,1427.163,1421.436,773.908
"2019-01-22 11:38:23",1992,12.39497,16.37767,197,"2019-01-22 11:38:23",10589,11.38644,1487.495,1449.294,772.5491
"2019-01-22 11:38:24",1993,12.39497,16.37767,197,"2019-01-22 11:38:24",10590,11.39197,1558.229,1555.63,772.5491
"2019-01-22 11:38:25",1994,12.38943,15.28582,197,"2019-01-22 11:38:25",10591,11.39197,1513.5,1526.413,771.1901
"2019-01-22 11:38:26",1995,12.39497,16.37767,197,"2019-01-22 11:38:26",10592,11.39197,1504.138,1498.215,769.1517
"2019-01-22 11:38:27",1996,12.39497,25.11242,197,"2019-01-22 11:38:27",10593,11.38644,1471.892,1473.075,768.1326
"2019-01-22 11:38:28",1997,12.38943,42.58194,197,"2019-01-22 11:38:28",10594,11.38644,1485.414,1472.396,767.1133
"2019-01-22 11:38:29",1998,12.38943,69.87805,197,"2019-01-22 11:38:29",10595,11.38644,1514.54,1486.664,767.1133
"2019-01-22 11:38:30",1999,12.38943,85.16388,197,"2019-01-22 11:38:30",10596,11.38644,1747.546,1733.989,768.1326
"2019-01-22 11:38:31",2000,12.38943,73.15359,197,"2019-01-22 11:38:31",10597,11.38644,1703.858,1706.131,767.7928
"2019-01-22 11:38:39",2001,12.39497,15.28582,198,"2019-01-22 11:38:39",10605,11.38644,1838.044,1862.068,778.6642
"2019-01-22 11:38:40",2002,12.39497,20.74505,198,"2019-01-22 11:38:40",10606,11.39197,1772.511,1831.831,780.0231
"2019-01-22 11:38:41",2003,12.39497,21.83689,198,"2019-01-22 11:38:41",10607,11.38644,1694.496,1710.887,782.0615
"2019-01-22 11:38:42",2004,12.38943,20.74505,198,"2019-01-22 11:38:42",10608,11.38644,1603.998,1638.864,783.0807
"2019-01-22 11:38:43",2005,12.38943,20.74505,198,"2019-01-22 11:38:43",10609,11.38644,1554.068,1553.252,783.4205
"2019-01-22 11:38:44",2006,12.38943,67.69437,198,"2019-01-22 11:38:44",10610,11.38644,1672.651,1683.708,788.8561
"2019-01-22 11:38:45",2007,12.38943,91.71494,198,"2019-01-22 11:38:45",10611,11.38644,1649.767,1695.259,790.8945
"2019-01-22 11:38:46",2008,12.38943,88.43941,198,"2019-01-22 11:38:46",10612,11.38644,1650.807,1672.837,795.311
"2019-01-22 11:38:47",2009,12.38943,91.71494,198,"2019-01-22 11:38:47",10613,11.38644,2083.533,2087.309,801.7659
"2019-01-22 11:38:48",2010,12.38943,78.61281,198,"2019-01-22 11:38:48",10614,11.38644,2200.036,2287.071,809.2401
"2019-01-22 11:39:01",2011,12.39497,21.83689,199,"2019-01-22 11:39:01",10627,11.39197,1040.206,1011.04,828.265
"2019-01-22 11:39:02",2012,12.39497,19.6532,199,"2019-01-22 11:39:02",10628,11.38644,1024.603,994.7333,831.6623
"2019-01-22 11:39:03",2013,12.38943,19.6532,199,"2019-01-22 11:39:03",10629,11.38644,1013.161,983.1825,834.0404
"2019-01-22 11:39:04",2014,12.39497,19.6532,199,"2019-01-22 11:39:04",10630,11.38644,1004.839,971.6316,837.098
"2019-01-22 11:39:05",2015,12.39497,33.84718,199,"2019-01-22 11:39:05",10631,11.38644,998.5978,964.837,838.4569
"2019-01-22 11:39:06",2016,12.39497,24.02058,199,"2019-01-22 11:39:06",10632,11.38644,994.437,959.4013,840.4953
"2019-01-22 11:39:07",2017,12.38943,65.51067,199,"2019-01-22 11:39:07",10633,11.38644,991.3164,956.004,842.5337
"2019-01-22 11:39:08",2018,12.38943,100.4497,199,"2019-01-22 11:39:08",10634,11.38644,989.236,953.9656,845.2516
"2019-01-22 11:39:09",2019,12.38943,125.5627,199,"2019-01-22 11:39:09",10635,11.3809,988.1958,952.6067,847.9694
"2019-01-22 11:39:10",2020,12.38943,127.7464,199,"2019-01-22 11:39:10",10636,11.38644,988.1958,951.9272,849.3284
"2019-01-22 11:39:22",2021,12.39497,25.11253,200,"2019-01-22 11:39:22",10648,11.38644,1015.245,989.9773,879.2249
"2019-01-22 11:39:23",2022,12.39497,24.02069,200,"2019-01-22 11:39:23",10649,11.38644,1018.366,994.0541,881.9427
"2019-01-22 11:39:24",2023,12.38943,44.76582,200,"2019-01-22 11:39:24",10650,11.38644,1021.486,998.8103,882.6222
"2019-01-22 11:39:25",2024,12.38943,78.61315,200,"2019-01-22 11:39:25",10651,11.38644,1027.728,1004.925,886.0195
"2019-01-22 11:39:26",2025,12.38943,123.379,200,"2019-01-22 11:39:26",10652,11.38644,1033.969,1013.758,888.3976
"2019-01-22 11:39:27",2026,12.38943,172.5122,200,"2019-01-22 11:39:27",10653,11.38644,1043.331,1021.572,890.0963
"2019-01-22 11:39:28",2027,12.38943,221.6454,200,"2019-01-22 11:39:28",10654,11.38644,1054.773,1032.104,891.4552
"2019-01-22 11:39:29",2028,12.38943,262.0438,200,"2019-01-22 11:39:29",10655,11.38644,1069.336,1050.449,894.173
"2019-01-22 11:39:30",2029,12.38943,291.5238,200,"2019-01-22 11:39:30",10656,11.38644,1090.14,1070.154,896.8909
"2019-01-22 11:39:31",2030,12.38943,291.5238,200,"2019-01-22 11:39:31",10657,11.38644,1117.186,1104.127,899.6088
"2019-01-22 11:41:48",2031,12.40605,94.99149,201,"2019-01-22 11:41:48",10794,11.38644,1045.417,1029.047,964.8373
"2019-01-22 11:41:49",2032,12.40051,91.71591,201,"2019-01-22 11:41:49",10795,11.38644,1044.377,1029.386,964.8373
"2019-01-22 11:41:50",2033,12.40051,90.62406,201,"2019-01-22 11:41:50",10796,11.38644,1044.377,1028.707,962.799
"2019-01-22 11:41:51",2034,12.40051,92.80777,201,"2019-01-22 11:41:51",10797,11.38644,1042.297,1028.707,962.799
"2019-01-22 11:41:52",2035,12.39497,107.0019,201,"2019-01-22 11:41:52",10798,11.38091,1041.256,1028.027,961.44
"2019-01-22 11:41:53",2036,12.40051,146.3087,201,"2019-01-22 11:41:53",10799,11.38644,1040.216,1028.367,959.4016
"2019-01-22 11:41:54",2037,12.39497,189.983,201,"2019-01-22 11:41:54",10800,11.38644,1039.176,1028.027,959.4016
"2019-01-22 11:41:55",2038,12.39497,217.2794,201,"2019-01-22 11:41:55",10801,11.38644,1038.136,1027.348,958.0427
"2019-01-22 11:41:56",2039,12.39497,228.1979,201,"2019-01-22 11:41:56",10802,11.38644,1037.096,1026.668,958.0427
"2019-01-22 11:41:57",2040,12.39497,221.6473,201,"2019-01-22 11:41:57",10803,11.38644,1036.055,1025.31,956.6838
"2019-01-22 11:42:13",2041,12.40605,72.06266,202,"2019-01-22 11:42:13",10819,11.38644,1017.331,1009.002,947.1713
"2019-01-22 11:42:14",2042,12.40051,53.50107,202,"2019-01-22 11:42:14",10820,11.38091,1016.291,1009.002,947.1713
"2019-01-22 11:42:15",2043,12.40051,37.12319,202,"2019-01-22 11:42:15",10821,11.38644,1015.251,1007.643,945.8124
"2019-01-22 11:42:16",2044,12.39497,24.02089,202,"2019-01-22 11:42:16",10822,11.38644,1014.211,1006.285,944.7932
"2019-01-22 11:42:17",2045,12.39497,26.20461,202,"2019-01-22 11:42:17",10823,11.38091,1013.171,1005.605,944.4534
"2019-01-22 11:42:18",2046,12.39497,41.49062,202,"2019-01-22 11:42:18",10824,11.38644,1012.13,1004.246,943.0945
"2019-01-22 11:42:19",2047,12.39497,91.71612,202,"2019-01-22 11:42:19",10825,11.38644,1011.09,1002.887,941.7356
"2019-01-22 11:42:20",2048,12.39497,162.6869,202,"2019-01-22 11:42:20",10826,11.38091,1009.01,1002.887,941.7356
"2019-01-22 11:42:21",2049,12.39497,192.1671,202,"2019-01-22 11:42:21",10827,11.38644,1007.969,1001.528,940.3766
"2019-01-22 11:42:22",2050,12.39497,197.6264,202,"2019-01-22 11:42:22",10828,11.38091,1006.929,1000.849,939.3575
"2019-01-22 11:42:35",2051,12.40605,15.28602,203,"2019-01-22 11:42:35",10841,11.38091,994.4467,988.6185,923.3901
"2019-01-22 11:42:36",2052,12.39497,16.37788,203,"2019-01-22 11:42:36",10842,11.38644,994.4467,987.9391,919.9928
"2019-01-22 11:42:37",2053,12.39497,15.28602,203,"2019-01-22 11:42:37",10843,11.38091,993.4065,986.9199,919.3133
"2019-01-22 11:42:38",2054,12.39497,16.37788,203,"2019-01-22 11:42:38",10844,11.38644,992.3663,985.9007,915.916
"2019-01-22 11:42:39",2055,12.39497,18.56159,203,"2019-01-22 11:42:39",10845,11.38091,991.326,984.5417,914.5571
"2019-01-22 11:42:40",2056,12.39497,22.92903,203,"2019-01-22 11:42:40",10846,11.38644,991.326,985.2212,913.1981
"2019-01-22 11:42:41",2057,12.39497,57.8685,203,"2019-01-22 11:42:41",10847,11.38644,990.2858,983.1828,910.4803
"2019-01-22 11:42:42",2058,12.39497,113.5533,203,"2019-01-22 11:42:42",10848,11.38644,990.2858,982.5034,909.1214
"2019-01-22 11:42:43",2059,12.39497,147.4009,203,"2019-01-22 11:42:43",10849,11.38644,989.2456,981.1445,906.7432
"2019-01-22 11:42:44",2060,12.39497,172.5136,203,"2019-01-22 11:42:44",10850,11.38644,989.2456,981.1445,905.0446
"2019-01-22 11:42:54",2061,12.40051,17.46977,204,"2019-01-22 11:42:54",10860,11.38644,978.8434,964.1579,884.6607
"2019-01-22 11:42:55",2062,12.39497,20.74535,204,"2019-01-22 11:42:55",10861,11.38091,976.763,962.1195,882.962
"2019-01-22 11:42:56",2063,12.39497,25.11279,204,"2019-01-22 11:42:56",10862,11.38644,974.6826,960.7606,881.9429
"2019-01-22 11:42:57",2064,12.39497,31.66395,204,"2019-01-22 11:42:57",10863,11.38644,973.6424,958.0427,880.5839
"2019-01-22 11:42:58",2065,12.39497,39.30698,204,"2019-01-22 11:42:58",10864,11.38644,972.6022,956.0043,877.8661
"2019-01-22 11:42:59",2066,12.39497,62.23604,204,"2019-01-22 11:42:59",10865,11.38644,972.6022,955.3248,877.8661
"2019-01-22 11:43:00",2067,12.39497,93.89999,204,"2019-01-22 11:43:00",10866,11.38644,971.562,954.9851,876.5071
"2019-01-22 11:43:01",2068,12.39497,131.0233,204,"2019-01-22 11:43:01",10867,11.38644,971.564,954.9852,876.5072
"2019-01-22 11:43:02",2069,12.39497,153.9523,204,"2019-01-22 11:43:02",10868,11.38091,971.564,953.966,875.1483
"2019-01-22 11:43:03",2070,12.39497,171.4221,204,"2019-01-22 11:43:03",10869,11.38091,971.564,954.9852,875.1483
"2019-01-22 11:43:13",2071,12.40051,17.46977,205,"2019-01-22 11:43:13",10879,11.38644,975.7248,967.5553,888.7375
"2019-01-22 11:43:14",2072,12.39497,18.56163,205,"2019-01-22 11:43:14",10880,11.38644,977.8052,969.5936,891.4554
"2019-01-22 11:43:15",2073,12.39497,21.83721,205,"2019-01-22 11:43:15",10881,11.38091,978.8455,972.3115,894.1733
"2019-01-22 11:43:16",2074,12.39497,29.48023,205,"2019-01-22 11:43:16",10882,11.38091,979.8857,975.3691,898.2501
"2019-01-22 11:43:17",2075,12.39497,42.58256,205,"2019-01-22 11:43:17",10883,11.38091,979.8857,975.7088,901.3076
"2019-01-22 11:43:18",2076,12.39497,78.61395,205,"2019-01-22 11:43:18",10884,11.38644,980.9259,979.7856,907.0831
"2019-01-22 11:43:19",2077,12.39497,134.2988,205,"2019-01-22 11:43:19",10885,11.38644,981.9661,981.1445,909.1215
"2019-01-22 11:43:20",2078,12.39497,176.8814,205,"2019-01-22 11:43:20",10886,11.38644,983.0063,983.1829,913.538
"2019-01-22 11:43:21",2079,12.39497,218.3721,205,"2019-01-22 11:43:21",10887,11.38644,984.0466,987.2597,917.9545
"2019-01-22 11:43:22",2080,12.39497,236.9337,205,"2019-01-22 11:43:22",10888,11.38644,985.0868,988.6186,921.3518
"2019-01-22 11:43:33",2081,12.40051,12.01046,206,"2019-01-22 11:43:33",10899,11.38644,1084.948,1108.884,968.2347
"2019-01-22 11:43:34",2082,12.39497,14.19419,206,"2019-01-22 11:43:34",10900,11.38644,1092.229,1114.319,972.3115
"2019-01-22 11:43:35",2083,12.39497,14.19419,206,"2019-01-22 11:43:35",10901,11.38644,1140.079,1147.273,976.3883
"2019-01-22 11:43:36",2084,12.39497,16.37791,206,"2019-01-22 11:43:36",10902,11.38091,1209.774,1244.097,981.1445
"2019-01-22 11:43:37",2085,12.39497,17.46977,206,"2019-01-22 11:43:37",10903,11.38644,1152.562,1192.797,984.5419
"2019-01-22 11:43:38",2086,12.39497,26.20465,206,"2019-01-22 11:43:38",10904,11.38644,1119.275,1144.895,988.6186
"2019-01-22 11:43:39",2087,12.39497,79.70581,206,"2019-01-22 11:43:39",10905,11.38644,1104.712,1131.985,989.9775
"2019-01-22 11:43:40",2088,12.39497,162.6872,206,"2019-01-22 11:43:40",10906,11.38091,1076.626,1102.089,992.6954
"2019-01-22 11:43:41",2089,12.39497,290.4349,206,"2019-01-22 11:43:41",10907,11.38644,1062.063,1078.308,994.394
"2019-01-22 11:43:42",2090,12.39497,319.9151,206,"2019-01-22 11:43:42",10908,11.38644,1049.58,1064.039,995.4133
"2019-01-22 11:43:52",2091,12.40051,9.826758,207,"2019-01-22 11:43:52",10918,11.38644,1032.937,1023.271,988.6186
"2019-01-22 11:43:53",2092,12.39497,10.91862,207,"2019-01-22 11:43:53",10919,11.38644,1041.259,1030.066,985.9008
"2019-01-22 11:43:54",2093,12.39497,12.01048,207,"2019-01-22 11:43:54",10920,11.38644,1052.701,1038.219,984.5419
"2019-01-22 11:43:55",2094,12.39497,14.19421,207,"2019-01-22 11:43:55",10921,11.38644,1069.344,1050.45,983.1829
"2019-01-22 11:43:56",2095,12.39497,16.37793,207,"2019-01-22 11:43:56",10922,11.38644,1089.109,1072.193,980.4651
"2019-01-22 11:43:57",2096,12.39497,27.29655,207,"2019-01-22 11:43:57",10923,11.38091,1108.873,1091.897,979.1061
"2019-01-22 11:43:58",2097,12.39497,64.41986,207,"2019-01-22 11:43:58",10924,11.38091,1137.999,1114.999,976.3883
"2019-01-22 11:43:59",2098,12.39497,111.3699,207,"2019-01-22 11:43:59",10925,11.38644,1165.045,1145.575,975.0294
"2019-01-22 11:44:00",2099,12.39497,210.7294,207,"2019-01-22 11:44:00",10926,11.38091,1307.554,1218.957,973.6704
"2019-01-22 11:44:01",2100,12.39497,319.9156,207,"2019-01-22 11:44:01",10927,11.38644,1622.741,1622.558,975.0294
"2019-01-22 11:44:11",2101,12.40051,13.10234,208,"2019-01-22 11:44:11",10937,11.38644,1015.253,987.2597,937.6589
"2019-01-22 11:44:12",2102,12.39497,14.19421,208,"2019-01-22 11:44:12",10938,11.38644,1015.253,985.9008,934.941
"2019-01-22 11:44:13",2103,12.39497,15.28607,208,"2019-01-22 11:44:13",10939,11.38644,1015.253,985.9008,934.2616
"2019-01-22 11:44:14",2104,12.39497,16.37793,208,"2019-01-22 11:44:14",10940,11.38644,1014.213,985.9008,932.2232
"2019-01-22 11:44:15",2105,12.39497,21.83724,208,"2019-01-22 11:44:15",10941,11.38091,1014.213,985.2213,931.204
"2019-01-22 11:44:16",2106,12.39497,66.60358,208,"2019-01-22 11:44:16",10942,11.38091,1014.213,985.2213,930.1848
"2019-01-22 11:44:17",2107,12.39497,133.2072,208,"2019-01-22 11:44:17",10943,11.38091,1015.255,985.2214,930.1849
"2019-01-22 11:44:18",2108,12.39497,198.7189,208,"2019-01-22 11:44:18",10944,11.38644,1017.335,987.9393,930.1849
"2019-01-22 11:44:19",2109,12.39497,234.7504,208,"2019-01-22 11:44:19",10945,11.38644,1020.456,992.6955,930.1849
"2019-01-22 11:44:20",2110,12.39497,286.0679,208,"2019-01-22 11:44:20",10946,11.38644,1025.657,999.4901,930.1849
"2019-01-22 11:44:31",2111,12.40051,14.19421,209,"2019-01-22 11:44:31",10957,11.38091,1049.582,1054.527,941.7358
"2019-01-22 11:44:32",2112,12.39497,14.19421,209,"2019-01-22 11:44:32",10958,11.38091,1032.938,1039.578,943.0947
"2019-01-22 11:44:33",2113,12.39497,14.19421,209,"2019-01-22 11:44:33",10959,11.38644,1018.375,1021.912,943.0947
"2019-01-22 11:44:34",2114,12.39497,13.10234,209,"2019-01-22 11:44:34",10960,11.38644,1007.973,1013.419,944.7933
"2019-01-22 11:44:35",2115,12.39497,15.28607,209,"2019-01-22 11:44:35",10961,11.38644,1000.692,1007.304,945.8126
"2019-01-22 11:44:36",2116,12.39497,49.13379,209,"2019-01-22 11:44:36",10962,11.38644,994.4503,1001.189,948.5304
"2019-01-22 11:44:37",2117,12.39497,93.90014,209,"2019-01-22 11:44:37",10963,11.38644,990.2895,997.4517,950.5688
"2019-01-22 11:44:38",2118,12.39497,145.2177,209,"2019-01-22 11:44:38",10964,11.38091,987.1688,994.0544,951.2482
"2019-01-22 11:44:39",2119,12.39497,170.3305,209,"2019-01-22 11:44:39",10965,11.38091,984.0482,992.6955,952.6072
"2019-01-22 11:44:40",2120,12.39497,163.7793,209,"2019-01-22 11:44:40",10966,11.38644,981.9677,990.6571,953.9661
"2019-01-22 11:44:50",2121,12.40051,9.82677,210,"2019-01-22 11:44:50",10976,11.38091,964.2839,976.3884,960.0812
"2019-01-22 11:44:51",2122,12.39497,13.10236,210,"2019-01-22 11:44:51",10977,11.38091,963.2437,975.3692,960.0812
"2019-01-22 11:44:52",2123,12.39497,20.7454,210,"2019-01-22 11:44:52",10978,11.38091,962.2035,973.3308,958.7224
"2019-01-22 11:44:53",2124,12.39497,26.20472,210,"2019-01-22 11:44:53",10979,11.38091,961.1633,972.3116,958.7224
"2019-01-22 11:44:54",2125,12.39497,32.7559,210,"2019-01-22 11:44:54",10980,11.38091,960.1231,970.9527,957.3634
"2019-01-22 11:44:55",2126,12.39497,56.77689,210,"2019-01-22 11:44:55",10981,11.38644,958.0427,970.2732,957.7031
"2019-01-22 11:44:56",2127,12.39497,82.98161,210,"2019-01-22 11:44:56",10982,11.38091,957.0024,967.5554,954.6456
